Player ID,Name,Jersey Number,Captain Count,Played Count,Green Card Count,Yellow Card Count,Red Card Count,Starter Count,Top Raider Count,Top Defender Count,Total Points,Team ID,Team Name,Total Matches in Season,season,team_name
58,Kashiling Adake,11,0,14,2,0,0,14,10,0,117,2,Dabang Delhi,14,2,Dabang Delhi K.C.
51,Jasmer Singh,7,2,3,0,0,0,3,0,0,2,2,Dabang Delhi,14,2,Dabang Delhi K.C.
158,Rakesh Bharadwaj,5,0,14,1,0,0,13,0,1,19,2,Dabang Delhi,14,2,Dabang Delhi K.C.
217,Rohit Kumar Choudary,1,0,14,2,0,0,14,4,0,64,2,Dabang Delhi,14,2,Dabang Delhi K.C.
267,Amit Kumar,37,0,11,0,0,0,5,0,0,8,2,Dabang Delhi,14,2,Dabang Delhi K.C.
157,Ravinder Pahal,6,12,14,3,0,0,14,0,11,64,2,Dabang Delhi,14,2,Dabang Delhi K.C.
28,Amit Chhillar,4,0,6,0,0,0,6,0,0,12,2,Dabang Delhi,14,2,Dabang Delhi K.C.
222,G. S. Manikandan,2,0,14,0,0,0,13,0,0,10,2,Dabang Delhi,14,2,Dabang Delhi K.C.
223,Rajeev Kumar,44,0,8,0,0,0,2,0,0,4,2,Dabang Delhi,14,2,Dabang Delhi K.C.
225,Sandeep Tomar,3,0,6,0,0,0,0,0,0,2,2,Dabang Delhi,14,2,Dabang Delhi K.C.
11,Dong Ju Hong,20,0,13,0,0,0,0,0,0,0,2,Dabang Delhi,14,2,Dabang Delhi K.C.
263,Jay Bahadur Bohara,24,0,8,0,0,0,0,0,0,0,2,Dabang Delhi,14,2,Dabang Delhi K.C.
220,Avnish Kumar,55,0,3,0,0,0,0,0,0,0,2,Dabang Delhi,14,2,Dabang Delhi K.C.
224,Inderpal Bishnoi,8,0,2,0,0,0,0,0,0,1,2,Dabang Delhi,14,2,Dabang Delhi K.C.
107,Shrikant Tewthia,12,0,9,0,0,0,7,0,1,19,2,Dabang Delhi,14,2,Dabang Delhi K.C.
38,Dadaso Balaso Awad,9,0,8,0,0,0,6,0,1,17,2,Dabang Delhi,14,2,Dabang Delhi K.C.
264,Selvamani K,29,0,11,0,0,0,1,0,0,14,2,Dabang Delhi,14,2,Dabang Delhi K.C.
265,Yosuke Sasaki,23,0,7,0,0,0,0,0,0,0,2,Dabang Delhi,14,2,Dabang Delhi K.C.
262,Vir Singh Yadav,26,0,3,0,0,0,0,0,0,0,2,Dabang Delhi,14,2,Dabang Delhi K.C.
246,Harvinder Singh,33,0,7,0,0,0,2,0,0,7,7,Puneri Paltan,14,2,Puneri Paltan
67,Mahipal Narwal,2,0,9,0,0,0,6,1,2,21,7,Puneri Paltan,14,2,Puneri Paltan
70,Manoj Kumar,4,0,14,1,0,0,12,0,2,20,7,Puneri Paltan,14,2,Puneri Paltan
247,Anil Singh,1,0,2,0,0,0,2,0,0,0,7,Puneri Paltan,14,2,Puneri Paltan
124,Wazir Singh,6,10,11,3,0,0,11,6,0,67,7,Puneri Paltan,14,2,Puneri Paltan
79,Pravin Niwale,10,2,9,0,0,0,6,3,0,42,7,Puneri Paltan,14,2,Puneri Paltan
235,Vijendra Singh,22,0,7,0,0,0,7,0,3,11,7,Puneri Paltan,14,2,Puneri Paltan
10,Simon Maina Kibura,17,0,14,0,0,0,1,0,0,1,7,Puneri Paltan,14,2,Puneri Paltan
231,Amit Rathi,35,0,7,0,0,0,2,1,0,12,7,Puneri Paltan,14,2,Puneri Paltan
240,Ravi Kumar,18,1,14,0,0,0,11,0,5,38,7,Puneri Paltan,14,2,Puneri Paltan
242,Tushar Patil,99,0,9,1,0,0,3,0,0,15,7,Puneri Paltan,14,2,Puneri Paltan
16,Waleed Al Hasani,55,0,12,0,0,0,0,0,0,0,7,Puneri Paltan,14,2,Puneri Paltan
169,Sagar Khatale,19,0,4,0,0,0,3,0,0,4,7,Puneri Paltan,14,2,Puneri Paltan
55,Jitesh Joshi,5,1,7,0,0,0,3,1,0,16,7,Puneri Paltan,14,2,Puneri Paltan
56,Kalimuthu Balamahendran,16,0,6,0,0,0,6,0,0,11,7,Puneri Paltan,14,2,Puneri Paltan
234,Surender Singh,9,0,2,0,0,0,1,0,0,8,7,Puneri Paltan,14,2,Puneri Paltan
243,Sanjay Kumar,14,0,7,0,0,0,5,1,0,16,7,Puneri Paltan,14,2,Puneri Paltan
245,Yogesh Hudda,11,0,4,0,0,0,4,0,0,13,7,Puneri Paltan,14,2,Puneri Paltan
76,Nitin More,3,0,3,0,0,0,2,0,0,2,7,Puneri Paltan,14,2,Puneri Paltan
233,Manoj Dhull,23,0,7,1,0,0,7,0,2,13,7,Puneri Paltan,14,2,Puneri Paltan
237,Amit Kumar,25,0,1,0,0,0,1,0,0,1,7,Puneri Paltan,14,2,Puneri Paltan
232,Sachin V.,8,0,5,0,0,0,1,1,0,11,7,Puneri Paltan,14,2,Puneri Paltan
244,Ravi V.,21,0,3,0,0,0,1,0,0,8,7,Puneri Paltan,14,2,Puneri Paltan
266,David Mosambayi,30,0,3,0,0,0,0,0,0,0,7,Puneri Paltan,14,2,Puneri Paltan
151,Vikas Tomar,12,0,1,0,0,0,1,0,0,0,7,Puneri Paltan,14,2,Puneri Paltan
105,Shabeer Bappu,2,0,11,0,0,0,6,0,0,13,5,U Mumba,16,3,U Mumba
123,Vishal Mane,12,0,13,0,0,0,13,0,0,16,5,U Mumba,16,3,U Mumba
54,Jeeva Kumar,6,0,16,0,0,0,16,0,2,31,5,U Mumba,16,3,U Mumba
94,Rishank Devadiga,777,0,16,0,1,0,14,10,0,115,5,U Mumba,16,3,U Mumba
29,Anup Kumar,3,13,13,1,0,0,13,6,0,79,5,U Mumba,16,3,U Mumba
71,Mohit Chhillar,4,0,13,0,0,0,13,0,7,46,5,U Mumba,16,3,U Mumba
146,Surender Nada,1,0,9,0,0,0,6,0,1,14,5,U Mumba,16,3,U Mumba
259,Fazel Atrachali,15,0,16,0,0,0,10,0,5,33,5,U Mumba,16,3,U Mumba
34,Bhupender Singh,36,0,16,0,0,0,3,0,0,12,5,U Mumba,16,3,U Mumba
219,K. Prapanjan,30,0,10,0,0,0,1,0,0,2,5,U Mumba,16,3,U Mumba
88,Rakesh Kumar,7,3,16,3,0,0,15,0,1,51,5,U Mumba,16,3,U Mumba
301,Hadi Tajik,45,0,8,0,0,0,0,0,0,0,5,U Mumba,16,3,U Mumba
226,Jawahar Vivek,27,0,3,0,0,0,0,0,0,0,5,U Mumba,16,3,U Mumba
156,Pawan Kumar,25,0,9,0,0,0,2,0,0,6,5,U Mumba,16,3,U Mumba
173,Suresu Kumar,9,0,7,0,0,0,0,0,0,2,5,U Mumba,16,3,U Mumba
300,Abolfazel Maghsodlo,33,0,9,0,0,0,0,0,0,0,5,U Mumba,16,3,U Mumba
221,Anoop E.V.,24,0,1,0,0,0,0,0,0,0,5,U Mumba,16,3,U Mumba
53,Jeeva Gopal,10,0,1,0,0,0,0,0,0,0,5,U Mumba,16,3,U Mumba
227,Vinoth Paulyas,39,0,4,0,0,0,0,0,0,2,5,U Mumba,16,3,U Mumba
8,Masayuki Shimokawa,21,0,1,0,0,0,0,0,0,0,5,U Mumba,16,3,U Mumba
197,Pardeep Narwal,9,0,16,0,0,0,16,7,0,121,6,Patna Pirates,16,3,Patna Pirates
162,D. Suresh Kumar,1,0,12,0,0,0,12,0,1,18,6,Patna Pirates,16,3,Patna Pirates
215,Vinod Kumar,33,0,9,0,0,0,9,0,0,16,6,Patna Pirates,16,3,Patna Pirates
326,Rohit Kumar,52,1,12,0,0,0,12,8,0,109,6,Patna Pirates,16,3,Patna Pirates
309,Manpreet Singh,5,13,13,0,0,0,13,0,0,29,6,Patna Pirates,16,3,Patna Pirates
142,Sandeep Narwal,10,2,14,0,0,0,14,0,9,64,6,Patna Pirates,16,3,Patna Pirates
207,Sunil Kumar,22,0,16,1,0,0,13,0,4,30,6,Patna Pirates,16,3,Patna Pirates
46,Gurvinder Singh,2,0,10,0,0,0,1,0,0,6,6,Patna Pirates,16,3,Patna Pirates
14,Tae Deok Eom,66,0,15,0,0,0,1,0,0,1,6,Patna Pirates,16,3,Patna Pirates
299,Sandeep,6,0,12,0,0,0,3,0,0,3,6,Patna Pirates,16,3,Patna Pirates
85,Rajesh Mondal,4,0,13,0,0,0,2,0,0,28,6,Patna Pirates,16,3,Patna Pirates
249,Hadi Oshtorak,8,0,13,0,0,0,8,0,1,18,6,Patna Pirates,16,3,Patna Pirates
211,Deepak Narwal,84,0,11,0,0,0,3,1,0,33,6,Patna Pirates,16,3,Patna Pirates
212,Amit Hooda,20,0,4,0,0,0,1,0,0,11,6,Patna Pirates,16,3,Patna Pirates
141,Sunil Jaglan,26,0,4,0,0,0,0,0,0,4,6,Patna Pirates,16,3,Patna Pirates
89,Ram Kumar Sah,3,0,2,0,0,0,1,0,0,0,6,Patna Pirates,16,3,Patna Pirates
324,Darshan,88,0,5,0,0,0,2,0,0,2,6,Patna Pirates,16,3,Patna Pirates
67,Mahipal Narwal,12,0,6,0,0,0,0,0,1,13,6,Patna Pirates,16,3,Patna Pirates
204,Rakesh Narwal,99,0,1,0,0,0,1,0,0,0,6,Patna Pirates,16,3,Patna Pirates
245,Yogesh Hooda,11,0,14,0,0,0,5,0,0,8,7,Puneri Paltan,16,3,Puneri Paltan
322,Surjeet,80,0,12,0,0,0,12,0,4,49,7,Puneri Paltan,16,3,Puneri Paltan
69,Manjeet Chhillar,5,15,15,1,1,0,15,1,6,106,7,Puneri Paltan,16,3,Puneri Paltan
26,Ajay Thakur,1,0,15,1,0,0,13,4,0,56,7,Puneri Paltan,16,3,Puneri Paltan
41,Deepak Niwas Hooda,8,0,12,0,0,0,12,7,0,76,7,Puneri Paltan,16,3,Puneri Paltan
147,Prashant Chavan,21,0,7,0,0,0,5,0,0,3,7,Puneri Paltan,16,3,Puneri Paltan
51,Jasmer Singh Gulia,7,1,16,1,0,0,16,0,5,46,7,Puneri Paltan,16,3,Puneri Paltan
240,Ravi Kumar,18,0,15,0,0,0,11,0,0,9,7,Puneri Paltan,16,3,Puneri Paltan
242,Tushar Patil,99,0,16,0,0,0,5,1,0,22,7,Puneri Paltan,16,3,Puneri Paltan
266,David Mosambayi,30,0,14,0,0,0,0,0,0,0,7,Puneri Paltan,16,3,Puneri Paltan
10,Simon Kibura,17,0,15,0,0,0,0,0,0,2,7,Puneri Paltan,16,3,Puneri Paltan
293,Nilesh Salunke,33,0,11,0,0,0,3,0,0,10,7,Puneri Paltan,16,3,Puneri Paltan
109,Somvir Shekhar,55,0,3,0,0,0,2,0,0,0,7,Puneri Paltan,16,3,Puneri Paltan
233,Manoj Dhull,23,0,1,0,0,0,0,0,0,0,7,Puneri Paltan,16,3,Puneri Paltan
234,Surendra Singh,9,0,12,1,0,0,11,3,0,45,7,Puneri Paltan,16,3,Puneri Paltan
165,Sachin Shingade,10,0,8,0,0,0,2,0,1,6,7,Puneri Paltan,16,3,Puneri Paltan
205,Sandeep Malik,16,0,1,0,0,0,0,0,0,0,7,Puneri Paltan,16,3,Puneri Paltan
244,Ravi V.,12,0,0,0,0,0,0,0,0,0,7,Puneri Paltan,16,3,Puneri Paltan
16,Waleed Al Hasani,77,0,1,0,0,0,0,0,0,0,7,Puneri Paltan,16,3,Puneri Paltan
320,Nitin Tomar,77,0,11,0,0,0,10,7,1,81,4,Bengal Warriors,16,3,Bengal Warriorz
164,Bajirao Hodage,3,0,16,2,0,0,16,0,4,37,4,Bengal Warriors,16,3,Bengal Warriorz
76,Nitin More,40,0,10,0,0,0,10,0,0,5,4,Bengal Warriors,16,3,Bengal Warriorz
66,Mahesh Goud,2,0,13,0,0,0,13,0,0,34,4,Bengal Warriors,16,3,Bengal Warriorz
163,Mahendra Ganesh Rajput,1,0,12,0,0,0,4,1,1,26,4,Bengal Warriors,16,3,Bengal Warriorz
73,Nilesh Shinde,6,16,16,1,0,0,16,0,2,36,4,Bengal Warriors,16,3,Bengal Warriorz
161,Girish Maruti Ernak,8,0,11,1,0,0,11,0,6,34,4,Bengal Warriors,16,3,Bengal Warriorz
12,Jang Kun Lee,45,0,15,0,0,0,14,6,1,90,4,Bengal Warriors,16,3,Bengal Warriorz
185,Vijin Thangadurai,67,0,14,0,0,0,2,0,0,2,4,Bengal Warriors,16,3,Bengal Warriorz
108,Shyam Kumar Sah,80,0,13,0,0,0,1,0,0,12,4,Bengal Warriors,16,3,Bengal Warriorz
272,Umesh Mhatre,47,0,15,0,0,0,2,1,1,19,4,Bengal Warriors,16,3,Bengal Warriorz
295,Felix Odhiambo Opana,69,0,15,0,0,0,0,0,0,0,4,Bengal Warriors,16,3,Bengal Warriorz
106,Shrikant Jadhav,22,0,9,0,0,0,4,1,0,10,4,Bengal Warriors,16,3,Bengal Warriorz
268,Vineet Sharma,27,0,5,0,0,0,2,0,0,9,4,Bengal Warriors,16,3,Bengal Warriorz
271,Narendar Kumar,5,0,3,0,0,0,3,0,0,0,4,Bengal Warriors,16,3,Bengal Warriorz
184,Deepak Kumar,12,0,3,0,0,0,3,0,0,4,4,Bengal Warriors,16,3,Bengal Warriorz
321,Manjeet Kandola,17,0,2,0,0,0,0,0,0,0,4,Bengal Warriors,16,3,Bengal Warriorz
180,Kedar Lal,11,0,2,0,0,0,0,0,0,0,4,Bengal Warriors,16,3,Bengal Warriorz
274,Krushna Madane,10,0,1,0,0,0,0,0,0,0,4,Bengal Warriors,16,3,Bengal Warriorz
181,Deepak Dhull,99,0,1,0,0,0,1,0,0,1,4,Bengal Warriors,16,3,Bengal Warriorz
155,Prashant Kumar Rai,3,0,14,0,0,0,4,0,0,12,8,Telugu Titans,14,3,Telugu Titans
81,Rahul Chaudhari,1,13,13,1,0,0,13,4,1,99,8,Telugu Titans,14,3,Telugu Titans
111,Sukesh Hegde,7,0,13,0,0,0,13,6,1,64,8,Telugu Titans,14,3,Telugu Titans
251,Meraj Sheykh,77,0,14,0,0,0,12,2,3,48,8,Telugu Titans,14,3,Telugu Titans
288,Rahul Kumar,11,0,12,0,0,0,10,0,3,14,8,Telugu Titans,14,3,Telugu Titans
42,Dharmaraj Cheralathan,5,1,14,0,0,0,14,0,3,37,8,Telugu Titans,14,3,Telugu Titans
179,Vikas Kale,55,0,11,0,0,0,8,0,1,12,8,Telugu Titans,14,3,Telugu Titans
152,D. Gopu,12,0,2,0,0,0,2,0,0,1,8,Telugu Titans,14,3,Telugu Titans
261,Rohit Baliyan,4,0,11,1,0,0,8,2,0,56,8,Telugu Titans,14,3,Telugu Titans
238,Isac Antony,6,0,1,0,0,0,1,0,0,1,8,Telugu Titans,14,3,Telugu Titans
56,Kalimuthu Balamahendran,16,0,4,0,0,0,0,0,0,0,8,Telugu Titans,14,3,Telugu Titans
312,Sanju,21,0,7,0,0,0,1,0,0,1,8,Telugu Titans,14,3,Telugu Titans
313,Virender Wazir Singh,33,0,6,0,0,0,0,0,0,7,8,Telugu Titans,14,3,Telugu Titans
70,Manoj Kumar,2,0,11,0,0,0,10,0,2,17,8,Telugu Titans,14,3,Telugu Titans
236,T. Prasad,15,0,7,0,0,0,2,0,0,1,8,Telugu Titans,14,3,Telugu Titans
265,Yosuke Sasaki,42,0,6,0,0,0,0,0,0,0,8,Telugu Titans,14,3,Telugu Titans
241,Ravit Kumar,10,0,3,0,0,0,0,0,0,0,8,Telugu Titans,14,3,Telugu Titans
44,Gangadhari Mallesh,10,0,14,0,0,0,4,0,1,10,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
72,Navneet Gautam,7,9,10,0,0,0,7,0,0,4,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
86,Rajesh Narwal,11,0,14,1,0,0,14,2,4,80,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
160,Ran Singh,13,5,14,0,0,0,14,1,4,41,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
96,Rohit Rana,5,0,12,0,0,0,11,0,1,18,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
190,Sonu Narwal,22,0,11,0,0,0,11,6,0,55,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
283,Jagdeesha K.K.,9,0,9,0,0,0,7,0,0,5,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
159,Samarjeet Singh,77,0,6,0,0,0,4,0,1,8,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
252,Kuldeep Singh,8,0,10,1,0,0,7,0,1,21,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
191,C. Arun,3,0,12,0,0,0,8,0,2,18,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
200,Mohammad Maghsoudlou,23,0,14,0,0,0,5,1,0,14,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
303,Satish Kumar,6,0,6,0,0,0,1,0,0,0,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
285,Anil Kashinath Patil,1,0,9,0,0,0,0,1,0,8,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
22,Wei Yang,20,0,10,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
193,Rohit Kumar Prajapat,14,0,4,0,0,0,0,0,0,1,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
52,Jasvir Singh,2,0,4,0,0,0,4,3,0,25,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
87,Raju Lal Choudhary,12,0,4,0,0,0,1,0,0,1,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
15,Sanjay Shrestha,4,0,1,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,14,3,Jaipur Pink Panthers
118,Surjeet Narwal,10,12,12,2,0,0,12,4,1,43,1,Bengaluru Bulls,14,3,Bengaluru Bulls
202,Ashish Sangwan,11,0,13,0,0,0,13,0,5,32,1,Bengaluru Bulls,14,3,Bengaluru Bulls
314,Somvir,70,0,14,0,1,0,14,0,2,22,1,Bengaluru Bulls,14,3,Bengaluru Bulls
174,Deepak Kumar Dahiya,67,0,13,0,1,0,7,3,0,37,1,Bengaluru Bulls,14,3,Bengaluru Bulls
231,Amit Rathi,4,0,8,0,0,1,8,2,0,36,1,Bengaluru Bulls,14,3,Bengaluru Bulls
107,Shrikant Tewthia,12,2,13,0,0,0,12,0,2,33,1,Bengaluru Bulls,14,3,Bengaluru Bulls
275,Deepak Kumar,7,0,14,0,0,0,14,0,1,17,1,Bengaluru Bulls,14,3,Bengaluru Bulls
172,Vinoth Kumar,57,0,9,0,0,0,0,1,0,16,1,Bengaluru Bulls,14,3,Bengaluru Bulls
3,I Ketut Ariana,9,0,13,0,0,0,0,0,0,0,1,Bengaluru Bulls,14,3,Bengaluru Bulls
254,Michal Spiczko,77,0,11,0,0,0,0,0,0,0,1,Bengaluru Bulls,14,3,Bengaluru Bulls
167,Preetam Chhillar,5,0,14,1,0,0,8,0,2,14,1,Bengaluru Bulls,14,3,Bengaluru Bulls
318,Pawan Kumar,17,0,14,0,0,0,6,4,1,53,1,Bengaluru Bulls,14,3,Bengaluru Bulls
150,Parmod Narwal,25,0,9,0,0,0,2,0,0,2,1,Bengaluru Bulls,14,3,Bengaluru Bulls
235,Vijender Singh,3,0,2,0,0,0,0,0,0,0,1,Bengaluru Bulls,14,3,Bengaluru Bulls
315,Parvesh Attri,97,0,1,0,0,0,1,0,0,1,1,Bengaluru Bulls,14,3,Bengaluru Bulls
316,Nirbhay Narwal,40,0,2,0,0,0,0,0,0,2,1,Bengaluru Bulls,14,3,Bengaluru Bulls
273,Satish Kumar,6,0,2,0,0,0,1,0,0,0,1,Bengaluru Bulls,14,3,Bengaluru Bulls
317,Hardeep Duhan,22,0,1,0,0,0,0,0,0,1,1,Bengaluru Bulls,14,3,Bengaluru Bulls
13,Seong Ryeol Kim,54,0,12,0,0,0,7,0,0,5,2,Dabang Delhi,14,3,Dabang Delhi K.C.
84,Rajaguru Subramanian,2,0,8,2,0,0,7,0,0,6,2,Dabang Delhi,14,3,Dabang Delhi K.C.
311,Anil Kumar,8,0,11,1,0,0,10,0,1,21,2,Dabang Delhi,14,3,Dabang Delhi K.C.
119,Surjeet Singh,12,1,12,0,0,0,12,5,0,68,2,Dabang Delhi,14,3,Dabang Delhi K.C.
58,Kashiling Adake,11,2,11,0,0,0,11,5,0,78,2,Dabang Delhi,14,3,Dabang Delhi K.C.
157,Ravinder Pahal,6,10,11,1,0,0,10,0,5,34,2,Dabang Delhi,14,3,Dabang Delhi K.C.
61,Kuldeep Singh,9,0,2,0,0,0,1,0,0,3,2,Dabang Delhi,14,3,Dabang Delhi K.C.
222,G.S. Manikandan,22,0,9,0,0,0,5,0,0,1,2,Dabang Delhi,14,3,Dabang Delhi K.C.
28,Amit Singh Chillar,4,0,5,0,0,0,4,0,0,5,2,Dabang Delhi,14,3,Dabang Delhi K.C.
217,Rohit Kumar Chaudhary,10,0,7,0,0,0,3,0,0,16,2,Dabang Delhi,14,3,Dabang Delhi K.C.
278,Gnanasekaran M,7,0,10,0,0,0,0,0,0,7,2,Dabang Delhi,14,3,Dabang Delhi K.C.
310,Lo Chia Wei,20,0,12,0,0,0,1,0,0,0,2,Dabang Delhi,14,3,Dabang Delhi K.C.
158,Rakesh Singh Kumar,5,0,9,0,0,0,6,0,1,3,2,Dabang Delhi,14,3,Dabang Delhi K.C.
290,Sandeep Dhull,44,0,10,0,0,0,9,0,6,32,2,Dabang Delhi,14,3,Dabang Delhi K.C.
308,Sushil Vijay Bhosale,53,0,6,0,0,0,1,0,1,2,2,Dabang Delhi,14,3,Dabang Delhi K.C.
264,Selvamani K,28,1,9,0,0,0,7,3,0,39,2,Dabang Delhi,14,3,Dabang Delhi K.C.
277,Anil Shriram Nimbolkar,41,0,8,0,0,0,3,1,0,19,2,Dabang Delhi,14,3,Dabang Delhi K.C.
307,Ravinandan G.M.,13,0,2,0,0,0,0,0,0,1,2,Dabang Delhi,14,3,Dabang Delhi K.C.
124,Wazir Singh,66,0,1,0,0,0,1,0,0,0,2,Dabang Delhi,14,3,Dabang Delhi K.C.
79,Pravin Niwale,1,0,2,0,0,0,0,0,0,1,2,Dabang Delhi,14,3,Dabang Delhi K.C.
296,Navjot Singh,3,0,4,0,0,0,0,0,0,1,2,Dabang Delhi,14,3,Dabang Delhi K.C.
263,Jay Bahadur Bohara,14,0,4,0,0,0,0,0,0,2,2,Dabang Delhi,14,3,Dabang Delhi K.C.
197,Pardeep Narwal,9,1,16,0,0,0,15,11,0,133,6,Patna Pirates,16,4,Patna Pirates
164,Bajirao Hodage,3,0,15,1,0,0,14,0,2,22,6,Patna Pirates,16,4,Patna Pirates
252,Kuldeep Singh,8,0,15,1,0,0,15,0,3,42,6,Patna Pirates,16,4,Patna Pirates
119,Surjeet Singh,10,0,11,0,0,0,10,1,0,37,6,Patna Pirates,16,4,Patna Pirates
85,Rajesh Mondal,4,0,15,0,0,0,15,2,0,59,6,Patna Pirates,16,4,Patna Pirates
42,Dharmaraj Cheralathan,1,14,14,0,0,0,13,0,4,41,6,Patna Pirates,16,4,Patna Pirates
259,Fazel Atrachali,15,0,16,1,0,0,16,0,6,52,6,Patna Pirates,16,4,Patna Pirates
249,Hadi Oshtorak,12,1,16,0,0,0,3,0,1,13,6,Patna Pirates,16,4,Patna Pirates
66,Mahesh Goud,27,0,10,0,0,0,0,0,0,5,6,Patna Pirates,16,4,Patna Pirates
185,Vijin Thangadurai,63,0,16,0,0,0,5,0,0,2,6,Patna Pirates,16,4,Patna Pirates
210,Sunny,7,0,14,0,0,0,1,0,0,1,6,Patna Pirates,16,4,Patna Pirates
311,Anil Kumar,13,0,16,0,0,0,2,0,0,2,6,Patna Pirates,16,4,Patna Pirates
300,Abolfazel Maghsodlo,11,0,13,0,0,0,2,2,0,25,6,Patna Pirates,16,4,Patna Pirates
181,Deepak Dhull,5,0,2,0,0,0,0,0,0,0,6,Patna Pirates,16,4,Patna Pirates
227,Vinoth Paulyas,14,0,1,0,0,0,1,0,0,0,6,Patna Pirates,16,4,Patna Pirates
243,Sanjay Kumar,2,0,1,0,0,0,0,0,0,0,6,Patna Pirates,16,4,Patna Pirates
368,Sunil Kumar,6,0,1,0,0,0,0,0,0,1,6,Patna Pirates,16,4,Patna Pirates
111,Sukesh Hegde,77,0,12,0,0,0,4,1,0,11,8,Telugu Titans,16,4,Telugu Titans
51,Jasmer Singh Gulia,7,1,13,0,0,0,13,0,1,20,8,Telugu Titans,16,4,Telugu Titans
215,Vinod,33,0,12,0,0,0,12,0,6,26,8,Telugu Titans,16,4,Telugu Titans
81,Rahul Chaudhari,9,15,16,0,0,0,15,11,0,149,8,Telugu Titans,16,4,Telugu Titans
172,Vinoth Kumar,6,0,2,0,0,0,2,0,0,7,8,Telugu Titans,16,4,Telugu Titans
142,Sandeep Narwal,10,0,16,4,1,0,16,1,4,60,8,Telugu Titans,16,4,Telugu Titans
391,S Mahalingam,15,0,12,0,0,0,6,0,1,14,8,Telugu Titans,16,4,Telugu Titans
200,Mohammad Maghsoudlou,23,0,15,0,0,0,3,0,0,0,8,Telugu Titans,16,4,Telugu Titans
97,Rupesh Tomar,3,0,9,0,0,0,2,0,0,3,8,Telugu Titans,16,4,Telugu Titans
219,K. Prapanjan,11,0,15,0,0,0,1,0,0,12,8,Telugu Titans,16,4,Telugu Titans
293,Nilesh Salunke,5,0,16,0,0,0,13,3,0,62,8,Telugu Titans,16,4,Telugu Titans
314,Somvir,70,0,3,0,0,0,0,0,0,0,8,Telugu Titans,16,4,Telugu Titans
290,Sandeep Dhull,4,0,13,0,0,0,12,0,4,36,8,Telugu Titans,16,4,Telugu Titans
279,Shashank Wankhede,1,0,8,0,0,0,1,0,0,0,8,Telugu Titans,16,4,Telugu Titans
376,Athul M S,66,0,6,0,0,0,0,0,0,8,8,Telugu Titans,16,4,Telugu Titans
347,Sagar B. Krishna,12,0,11,0,0,0,10,0,0,7,8,Telugu Titans,16,4,Telugu Titans
333,Muhammad Rizwan,65,0,1,0,0,0,0,0,0,0,8,Telugu Titans,16,4,Telugu Titans
358,Vishal Bharadwaj,2,0,3,0,0,0,2,0,0,7,8,Telugu Titans,16,4,Telugu Titans
361,Sombir,99,0,9,0,0,0,0,0,0,0,8,Telugu Titans,16,4,Telugu Titans
105,Shabeer Bappu,3,0,12,0,0,0,12,1,2,35,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
86,Rajesh Narwal,11,0,16,1,0,0,16,3,1,85,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
390,Jawahar,111,0,9,0,0,0,6,0,0,2,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
52,Jasvir Singh,2,14,14,5,0,0,14,7,0,88,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
67,Mahipal Narwal,12,0,16,0,0,0,4,0,0,22,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
212,Amit Hooda,10,0,16,0,0,0,16,0,7,53,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
160,Ran Singh,13,2,16,0,0,0,16,0,5,33,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
310,Lo Chia Wei,9,0,13,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
107,Shrikant Tewthia,8,0,10,0,0,0,1,0,1,2,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
242,Tushar Patil,99,0,16,0,0,0,5,2,0,15,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
357,Parvesh Bhainswal,6,0,11,0,0,0,6,0,0,3,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
389,Ajay Kumar,33,0,16,1,0,0,11,3,0,61,3,Jaipur Pink Panthers,16,4,Jaipur Pink Panthers
